Year;Food
1474;348.0
1475;348.0
1475;349.0
1475;349.0
1476;349.0
1476;349.0
1476;349.0
1477;349.0
1477;349.0
1477;349.0
1478;349.0
1478;349.0
1478;349.0
1479;349.0
1479;349.0
1479;349.0
1480;349.0
1480;349.0
1480;349.0
1481;349.0
1481;349.0
1481;349.0
1482;349.0
1482;349.0
1482;349.0
1483;349.0
1483;349.0
1483;349.0
1484;349.0
1484;349.0
1484;350.0
1485;350.0
1485;350.0
1485;350.0
1486;350.0
1486;350.0
1486;351.0
1487;351.0
1487;352.0
1487;352.0
1488;352.0
1488;352.0
1488;352.0
1489;352.0
1489;353.0
1489;353.0
1490;353.0
1490;353.0
1490;353.0
1491;353.0
1491;354.0
1491;354.0
1492;355.0
1492;356.0
1492;356.0
1493;356.0
1493;356.0
1493;356.0
1494;356.0
1494;356.0
1494;356.0
1495;356.0
1495;356.0
1495;356.0
1496;356.0
1496;356.0
1496;356.0
1497;356.0
1497;356.0
1497;356.0
1498;356.0
1498;356.0
1498;356.0
1499;356.0
1499;356.0
1499;356.0
1500;356.0
1500;356.0
1500;356.0
1501;356.0
1501;356.0
1501;356.0
1502;356.0
1502;356.0
1502;356.0
1503;357.0
1503;357.0
1503;357.0
1504;357.0
1504;357.0
1504;357.0
1505;357.0
1505;357.0
1505;357.0
1506;357.0
1506;357.0
1506;357.0
1507;357.0
1507;357.0
1507;357.0
1508;357.0
1508;357.0
1508;357.0
1509;357.0
1509;357.0
1509;357.0
1510;357.0
1510;357.0
1510;357.0
1511;357.0
1511;357.0
1511;357.0
1512;357.0
1512;358.0
1512;358.0
1513;358.0
1513;358.0
1513;358.0
1514;358.0
1514;358.0
1514;358.0
1515;358.0
1515;358.0
1515;358.0
1516;358.0
1516;358.0
1516;358.0
1517;358.0
1517;358.0
1517;358.0
1518;358.0
1518;358.0
1518;358.0
1519;358.0
1519;358.0
1519;358.0
1520;358.0
1520;358.0
1520;358.0
1521;358.0
1521;358.0
1521;358.0
1522;358.0
1522;358.0
1522;358.0
1523;358.0
1523;358.0
1523;358.0
1524;358.0
1524;358.0
1524;358.0
1525;358.0
1525;358.0
1525;358.0
1526;358.0
1526;358.0
1526;358.0
1527;358.0
1527;358.0
1527;358.0
1528;358.0
1528;358.0
1528;358.0
1529;358.0
1529;358.0
1529;358.0
1530;358.0
1530;358.0
1530;358.0
1531;358.0
1531;358.0
1531;358.0
1532;358.0
1532;358.0
1532;358.0
1533;359.0
1533;359.0
1533;359.0
1534;359.0
1534;359.0
1534;359.0
1535;359.0
1535;359.0
1535;359.0
1536;359.0
1536;359.0
1536;359.0
1537;359.0
1537;359.0
1537;359.0
1538;359.0
1538;359.0
1538;359.0
1539;359.0
1539;359.0
1539;359.0
1540;359.0
1540;359.0
1540;359.0
1541;359.0
1541;359.0
1541;359.0
1542;359.0
1542;359.0
1542;359.0
1543;359.0
1543;359.0
1543;359.0
1544;359.0
1544;359.0
1544;359.0
1545;359.0
1545;359.0
1545;359.0
1546;359.0
1546;359.0
1546;359.0
1547;359.0
1547;359.0
1547;359.0
1548;359.0
1548;359.0
1548;359.0
1549;359.0
1549;359.0
1549;359.0
1550;359.0
1550;359.0
1550;359.0
1551;359.0
1551;359.0
1551;359.0
1552;359.0
1552;359.0
1552;359.0
1553;359.0
1553;359.0
1553;359.0
1554;359.0
1554;359.0
1554;359.0
1555;359.0
1555;359.0
1555;359.0
1556;359.0
1556;359.0
1556;359.0
1557;359.0
1557;359.0
1557;359.0
1558;359.0
1558;359.0
1558;359.0
1559;359.0
1559;359.0
1559;359.0
1560;359.0
1560;359.0
1560;359.0
1561;359.0
1561;359.0
1561;359.0
1562;359.0
1562;359.0
1562;359.0
1563;359.0
1563;359.0
1563;359.0
1564;359.0
1564;359.0
1564;359.0
1565;359.0
1565;359.0
1565;359.0
1566;359.0
1566;359.0
1566;359.0
1567;359.0
1567;359.0
1567;359.0
1568;359.0
1568;359.0
1568;359.0
1569;359.0
1569;359.0
1569;359.0
1570;359.0
1570;359.0
1570;359.0
1571;359.0
1571;359.0
1571;359.0
1572;359.0
1572;359.0
1572;359.0
1573;359.0
1573;359.0
1573;359.0
1574;359.0
1574;359.0
1574;359.0
1575;359.0
1575;359.0
1575;359.0
1576;359.0
1576;359.0
1576;359.0
1577;359.0
1577;359.0
1577;359.0
1578;359.0
1578;359.0
1578;359.0
1579;359.0
1579;359.0
1579;359.0
1580;359.0
1580;359.0
1580;359.0
1581;359.0
1581;359.0
1581;359.0
1582;359.0
1582;359.0
1582;359.0
1583;359.0
1583;359.0
1583;359.0
1584;359.0
1584;359.0
1584;359.0
1585;359.0
1585;359.0
1585;359.0
1586;359.0
1586;359.0
1586;359.0
1587;359.0
1587;359.0
1587;359.0
1588;359.0
1588;359.0
1588;359.0
1589;359.0
1589;359.0
1589;359.0
1590;359.0
1590;359.0
1590;359.0
1591;359.0
1591;359.0
1591;359.0
1592;359.0
1592;359.0
1592;359.0
1593;359.0
1593;359.0
1593;359.0
1594;359.0
1594;359.0
1594;359.0
1595;359.0
1595;359.0
1595;359.0
1596;359.0
1596;359.0
1596;359.0
1597;359.0
1597;359.0
1597;359.0
1598;359.0
1598;359.0
1598;359.0
1599;359.0
1599;359.0
1599;359.0
1600;359.0
1600;359.0
1600;359.0
1601;359.0
1601;359.0
1601;359.0
1602;359.0
1602;359.0
1602;359.0
1603;359.0
1603;359.0
1603;359.0
1604;359.0
1604;359.0
1604;359.0
1605;359.0
1605;359.0
1605;359.0
1606;359.0
1606;359.0
1606;359.0
1607;359.0
1607;359.0
1607;359.0
1608;359.0
1608;359.0
1608;359.0
1609;359.0
1609;359.0
1609;359.0
1610;359.0
1610;359.0
1610;359.0
1611;359.0
1611;359.0
1611;359.0
1612;359.0
1612;359.0
1612;359.0
1613;359.0
1613;359.0
1613;359.0
1614;359.0
1614;359.0
1614;359.0
1615;359.0
1615;359.0
1615;360.0
1616;360.0
1616;360.0
1616;360.0
1617;360.0
1617;360.0
1617;360.0
1618;360.0
1618;360.0
1618;360.0
1619;360.0
1619;360.0
1619;360.0
1620;360.0
1620;360.0
1620;360.0
1621;360.0
1621;360.0
1621;360.0
1622;360.0
1622;360.0
1622;360.0
1623;361.0
1623;361.0
1623;361.0
1624;361.0
1624;361.0
1624;361.0
1625;361.0
1625;361.0
1625;361.0
1626;361.0
1626;361.0
1626;361.0
1627;361.0
1627;361.0
1627;362.0
1628;362.0
1628;362.0
1628;362.0
1629;362.0
1629;362.0
1629;362.0
1630;362.0
1630;362.0
1630;362.0
1631;362.0
1631;362.0
1631;362.0
1632;362.0
1632;362.0
1632;362.0
1633;362.0
1633;362.0
1633;362.0
1634;362.0
1634;362.0
1634;362.0
1635;362.0
1635;362.0
1635;362.0
1636;362.0
1636;362.0
1636;362.0
1637;362.0
1637;362.0
1637;362.0
1638;362.0
1638;362.0
1638;362.0
1639;362.0
1639;362.0
1639;362.0
1640;362.0
1640;362.0
1640;362.0
1641;362.0
1641;362.0
1641;362.0
1642;362.0
1642;362.0
1642;362.0
1643;362.0
1643;362.0
1643;362.0
1644;362.0
1644;362.0
1644;362.0
1645;362.0
1645;362.0
1645;362.0
1646;362.0
1646;362.0
1646;362.0
1647;362.0
1647;362.0
1647;362.0
1648;363.0
1648;363.0
1648;363.0
1649;363.0
1649;363.0
1649;364.0
1650;364.0
1650;364.0
1650;364.0
1651;364.0
1651;364.0
1651;364.0
1652;364.0
1652;364.0
1652;364.0
1653;364.0
1653;364.0
1653;364.0
1654;364.0
1654;364.0
1654;364.0
1655;364.0
1655;364.0
1655;364.0
1656;364.0
1656;364.0
1656;364.0
1657;364.0
1657;365.0
1657;365.0
1658;365.0
1658;365.0
1658;365.0
1659;365.0
1659;365.0
1659;365.0
1660;365.0
1660;365.0
1660;365.0
1661;365.0
1661;365.0
1661;366.0
1662;366.0
1662;366.0
1662;366.0
1663;366.0
1663;366.0
1663;366.0
1664;366.0
1664;366.0
1664;366.0
1665;366.0
1665;366.0
1665;366.0
1666;366.0
1666;366.0
1666;366.0
1667;366.0
1667;366.0
1667;366.0
1668;366.0
1668;366.0
1668;366.0
1669;366.0
1669;366.0
1669;366.0
1670;366.0
1670;366.0
1670;366.0
1671;366.0
1671;366.0
1671;366.0
1672;366.0
1672;366.0
1672;366.0
1673;366.0
1673;366.0
1673;366.0
1674;366.0
1674;366.0
1674;366.0
1675;366.0
1675;366.0
1675;366.0
1676;366.0
1676;366.0
1676;366.0
1677;366.0
1677;366.0
1677;366.0
1678;366.0
1678;366.0
1678;366.0
1679;366.0
1679;366.0
1679;366.0
1680;366.0
1680;366.0
1680;366.0
1681;366.0
1681;366.0
1681;366.0
1682;366.0
1682;366.0
1682;366.0
1683;366.0
1683;366.0
1683;366.0
1684;366.0
1684;366.0
1684;366.0
1685;366.0
1685;366.0
1685;366.0
1686;366.0
1686;366.0
1686;366.0
1687;366.0
1687;366.0
1687;366.0
1688;366.0
1688;366.0
1688;366.0
1689;366.0
1689;366.0
1689;366.0
1690;366.0
1690;366.0
1690;366.0
1691;366.0
1691;366.0
1691;366.0
1692;366.0
1692;366.0
1692;366.0
1693;366.0
1693;366.0
1693;366.0
1694;366.0
1694;366.0
1694;366.0
1695;366.0
1695;366.0
1695;366.0
1696;366.0
1696;366.0
1696;366.0
1697;366.0
1697;366.0
1697;366.0
1698;366.0
1698;366.0
1698;366.0
1699;366.0
1699;366.0
1699;366.0
1700;366.0
1700;366.0
1700;366.0
1701;366.0
1701;366.0
1701;366.0
1702;366.0
1702;366.0
1702;366.0
1703;366.0
1703;366.0
1703;366.0
1704;366.0
1704;366.0
1704;366.0
1705;366.0
1705;366.0
1705;366.0
1706;366.0
1706;366.0
1706;366.0
1707;366.0
1707;366.0
1707;366.0
1708;366.0
1708;366.0
1708;366.0
1709;366.0
1709;366.0
1709;366.0
1710;366.0
1710;366.0
1710;366.0
1711;366.0
1711;366.0
1711;366.0
1712;366.0
1712;366.0
1712;366.0
1713;366.0
1713;366.0
1713;366.0
1714;366.0
1714;366.0
1714;366.0
1715;366.0
1715;366.0
1715;366.0
1716;366.0
1716;366.0
1716;366.0
1717;366.0
1717;366.0
1717;366.0
1718;366.0
1718;366.0
1718;366.0
1719;366.0
1719;366.0
1719;366.0
1720;366.0
1720;366.0
1720;366.0
1721;366.0
1721;366.0
1721;366.0
1722;366.0
1722;366.0
1722;366.0
1723;366.0
1723;366.0
1723;366.0
1724;366.0
1724;366.0
1724;366.0
1725;366.0
1725;366.0
1725;366.0
1726;366.0
1726;366.0
1726;366.0
1727;366.0
1727;366.0
1727;366.0
1728;366.0
1728;366.0
1728;366.0
1729;366.0
1729;366.0
1729;366.0
1730;366.0
1730;366.0
1730;366.0
1731;366.0
1731;366.0
1731;366.0
1732;366.0
1732;366.0
1732;366.0
1733;366.0
1733;366.0
1733;366.0
1734;366.0
1734;366.0
1734;366.0
1735;366.0
1735;366.0
1735;366.0
1736;366.0
1736;366.0
1736;366.0
1737;366.0
1737;366.0
1737;366.0
1738;366.0
1738;366.0
1738;366.0
1739;366.0
1739;366.0
1739;366.0
1740;366.0
1740;366.0
1740;366.0
1741;366.0
1741;366.0
1741;366.0
1742;366.0
1742;366.0
1742;366.0
1743;366.0
1743;366.0
1743;366.0
1744;366.0
1744;366.0
1744;366.0
1745;366.0
1745;366.0
1745;366.0
1746;366.0
1746;366.0
1746;366.0
1747;366.0
1747;366.0
1747;366.0
1748;366.0
1748;366.0
1748;366.0
1749;366.0
1749;366.0
1749;366.0
1750;366.0
1750;366.0
1750;366.0
1751;366.0
1751;366.0
1751;366.0
1752;366.0
1752;366.0
1752;366.0
1753;366.0
1753;366.0
1753;366.0
1754;366.0
1754;366.0
1754;366.0
1755;366.0
1755;366.0
1755;366.0
1756;366.0
1756;366.0
1756;366.0
1757;366.0
1757;366.0
1757;366.0
1758;366.0
1758;366.0
1758;366.0
1759;366.0
1759;366.0
1759;366.0
1760;366.0
1760;366.0
1760;366.0
1761;366.0
1761;366.0
1761;366.0
1762;366.0
1762;366.0
1762;366.0
1763;366.0
1763;366.0
1763;366.0
1764;366.0
1764;366.0
1764;366.0
1765;366.0
1765;366.0
1765;366.0
1766;366.0
1766;366.0
1766;366.0
1767;366.0
1767;366.0
1767;366.0
1768;366.0
1768;366.0
1768;366.0
1769;366.0
1769;366.0
1769;366.0
1770;366.0
1770;366.0
1770;366.0
1771;366.0
1771;366.0
1771;366.0
1772;366.0
1772;366.0
1772;366.0
1773;366.0
1773;366.0
1773;366.0
1774;366.0
1774;366.0
1774;366.0
1775;366.0
1775;366.0
1775;366.0
1776;366.0
1776;366.0
1776;366.0
1777;366.0
1777;366.0
1777;366.0
1778;366.0
1778;366.0
1778;366.0
1779;366.0
1779;366.0
1779;366.0
1780;366.0
1780;366.0
1780;366.0
1781;366.0
1781;366.0
1781;366.0
1782;366.0
1782;366.0
1782;366.0
1783;366.0
1783;366.0
1783;366.0
1784;366.0
1784;366.0
1784;366.0
1785;366.0
1785;366.0
1785;366.0
1786;366.0
1786;366.0
1786;366.0
1787;366.0
1787;366.0
1787;366.0
1788;366.0
1788;366.0
1788;366.0
1789;366.0
1789;366.0
1789;366.0
1790;366.0
1790;366.0
1790;366.0
1791;366.0
1791;366.0
1791;366.0
1792;366.0
1792;366.0
1792;366.0
1793;366.0
1793;366.0
1793;366.0
1794;366.0
1794;366.0
1794;366.0
1795;366.0
1795;366.0
1795;366.0
1796;366.0
1796;366.0
1796;366.0
1797;366.0
1797;366.0
1797;366.0
1798;366.0
1798;366.0
1798;366.0
1799;366.0
1799;366.0
1799;366.0
1800;366.0
1800;366.0
1800;366.0
1801;366.0
1801;366.0
1801;366.0
1802;366.0
1802;366.0
1802;366.0
1803;366.0
1803;366.0
1803;366.0
1804;366.0
1804;366.0
1804;366.0
1805;366.0
1805;366.0
1805;366.0
1806;366.0
1806;366.0
1806;366.0
1807;366.0
1807;366.0
1807;366.0
1808;366.0
1808;366.0
1808;366.0
1809;366.0
1809;366.0
1809;366.0
1810;366.0
1810;366.0
1810;366.0
1811;366.0
1811;366.0
1811;366.0
1812;366.0
1812;366.0
1812;366.0
1813;366.0
1813;366.0
1813;366.0
1814;366.0
1814;366.0
1814;366.0
1815;366.0
1815;366.0
1815;366.0
1816;366.0
1816;366.0
1816;366.0
1817;366.0
1817;366.0
1817;366.0
1818;366.0
1818;366.0
1818;366.0
1819;366.0
1819;366.0
1819;366.0
1820;366.0
1820;366.0
1820;366.0
1821;366.0
1821;366.0
1821;366.0
1822;366.0
1822;366.0
1822;366.0
1823;366.0
1823;366.0
1823;366.0
1824;366.0
1824;366.0
1824;366.0
1825;366.0
1825;366.0
1825;366.0
1826;366.0
1826;366.0
1826;366.0
1827;366.0
1827;366.0
1827;366.0
1828;366.0
1828;366.0
1828;366.0
1829;366.0
1829;366.0
1829;366.0
1830;366.0
1830;366.0
1830;366.0
1831;366.0
1831;366.0
1831;366.0
1832;366.0
1832;366.0
1832;366.0
1833;366.0
1833;366.0
1833;366.0
1834;366.0
1834;366.0
1834;366.0
1835;366.0
1835;367.0
1835;367.0
1836;367.0
1836;367.0
1836;367.0
1837;367.0
1837;367.0
1837;367.0
1838;367.0
1838;367.0
1838;367.0
1839;367.0
1839;367.0
1839;367.0
1840;367.0
1840;367.0
1840;367.0
1841;367.0
1841;367.0
1841;367.0
1842;367.0
1842;367.0
1842;367.0
1843;367.0
1843;367.0
1843;367.0
1844;367.0
1844;367.0
1844;367.0
1845;367.0
1845;367.0
1845;367.0
1846;367.0
1846;367.0
1846;367.0
1847;367.0
1847;367.0
1847;367.0
1848;367.0
1848;367.0
1848;367.0
1849;367.0
1849;367.0
1849;367.0
1850;367.0
1850;367.0
1850;367.0
1851;367.0
1851;367.0
1851;367.0
1852;367.0
1852;367.0
1852;367.0
1853;367.0
1853;367.0
1853;367.0
1854;367.0
1854;367.0
1854;367.0
1855;367.0
1855;367.0
1855;367.0
1856;367.0
1856;367.0
1856;367.0
1857;367.0
1857;367.0
1857;367.0
1858;367.0
1858;367.0
1858;368.0
1859;368.0
1859;368.0
1859;368.0
1860;368.0
1860;368.0
1860;368.0
1861;368.0
1861;368.0
1861;368.0
1862;368.0
1862;368.0
1862;368.0
1863;368.0
1863;368.0
1863;368.0
1864;368.0
1864;368.0
1864;368.0
1865;368.0
1865;368.0
1865;368.0
1866;368.0
1866;368.0
1866;368.0
1867;368.0
1867;368.0
1867;368.0
1868;368.0
1868;368.0
1868;368.0
1869;368.0
1869;368.0
1869;368.0
1870;368.0
1870;368.0
1870;368.0
1871;368.0
1871;368.0
1871;368.0
1872;368.0
1872;368.0
1872;368.0
1873;368.0
1873;368.0
1873;368.0
1874;368.0
1874;368.0
1874;368.0
1875;368.0
1875;368.0
1875;368.0
1876;368.0
1876;368.0
1876;368.0
1877;368.0
1877;368.0
1877;368.0
1878;368.0
1878;368.0
1878;368.0
1879;368.0
1879;368.0
1879;368.0
1880;368.0
1880;368.0
1880;368.0
1881;368.0
1881;368.0
1881;368.0
1882;368.0
1882;368.0
1882;368.0
1883;368.0
1883;368.0
1883;368.0
1884;368.0
1884;368.0
1884;368.0
1885;368.0
1885;368.0
1885;368.0
1886;368.0
1886;368.0
1886;368.0
1887;368.0
1887;368.0
1887;368.0
1888;368.0
1888;368.0
1888;368.0
1889;368.0
1889;368.0
1889;368.0
1890;368.0
1890;368.0
1890;368.0
1891;368.0
1891;368.0
1891;368.0
1892;368.0
1892;368.0
1892;368.0
1893;368.0
1893;368.0
1893;368.0
1894;368.0
1894;368.0
1894;368.0
1895;368.0
1895;368.0
1895;368.0
1896;368.0
1896;368.0
1896;368.0
1897;368.0
1897;368.0
1897;368.0
1898;368.0
1898;368.0
1898;368.0
1899;368.0
1899;368.0
1899;368.0
1900;368.0
1900;368.0
1900;368.0
1901;368.0
1901;368.0
1901;368.0
1902;368.0
1902;368.0
1902;368.0
1903;368.0
1903;368.0
1903;368.0
1904;368.0
1904;368.0
1904;368.0
1905;368.0
1905;368.0
1905;368.0
1906;368.0
1906;368.0
1906;368.0
1907;368.0
1907;368.0
1907;368.0
1908;368.0
1908;368.0
1908;368.0
1909;368.0
1909;368.0
1909;368.0
1910;368.0
1910;368.0
1910;368.0
1911;368.0
1911;368.0
1911;368.0
1912;368.0
1912;368.0
1912;368.0
1913;368.0
1913;368.0
1913;368.0
1914;368.0
1914;368.0
1914;368.0
1915;368.0
1915;368.0
1915;368.0
1916;368.0
1916;368.0
1916;368.0
1917;368.0
1917;368.0
1917;368.0
1918;368.0
1918;368.0
1918;368.0
1919;368.0
1919;368.0
1919;368.0
1920;368.0
1920;368.0
1920;368.0
1921;368.0
1921;368.0
1921;368.0
1922;368.0
1922;368.0
1922;368.0
1923;368.0
1923;368.0
1923;368.0
1924;368.0
1924;368.0
1924;368.0
1925;368.0
1925;368.0
1925;368.0
1926;368.0
1926;368.0
1926;368.0
1927;368.0
1927;368.0
1927;368.0
1928;368.0
1928;368.0
1928;368.0
1929;368.0
1929;368.0
1929;368.0
1930;368.0
1930;368.0
1930;368.0
1931;368.0
1931;368.0
1931;368.0
1932;368.0
1932;368.0
1932;368.0
1933;368.0
1933;368.0
1933;368.0
1934;368.0
1934;368.0
1934;368.0
1935;368.0
1935;368.0
1935;368.0
1936;368.0
1936;368.0
1936;368.0
1937;368.0
1937;368.0
1937;368.0
1938;368.0
1938;368.0
1938;368.0
1939;368.0
1939;368.0
1939;368.0
1940;368.0
1940;368.0
1940;368.0
1941;368.0
1941;368.0
1941;368.0
1942;368.0
1942;368.0
1942;368.0
1943;368.0
1943;368.0
1943;368.0
1944;368.0
1944;368.0
1944;368.0
1945;368.0
1945;368.0
1945;368.0
1946;368.0
1946;368.0
1946;368.0
1947;368.0
1947;368.0
1947;368.0
1948;368.0
1948;368.0
1948;368.0
1949;368.0
1949;368.0
1949;368.0
1950;368.0
1950;368.0
1950;368.0
1951;368.0
1951;368.0
1951;368.0
1952;368.0
1952;368.0
1952;368.0
1953;368.0
1953;368.0
1953;368.0
1954;368.0
1954;368.0
1954;368.0
1955;368.0
1955;368.0
1955;368.0
1956;368.0
1956;368.0
1956;368.0
1957;368.0
1957;368.0
1957;368.0
1958;368.0
1958;368.0
1958;368.0
1959;368.0
1959;368.0
1959;368.0
1960;368.0
1960;368.0
1960;368.0
1961;368.0
1961;368.0
1961;368.0
1962;368.0
1962;368.0
1962;368.0
1963;368.0
1963;368.0
1963;368.0
1964;368.0
1964;368.0
1964;368.0
1965;368.0
1965;368.0
1965;368.0
1966;368.0
1966;368.0
1966;368.0
1967;368.0
1967;368.0
1967;368.0
1968;368.0
1968;368.0
1968;368.0
1969;368.0
1969;368.0
1969;368.0
1970;368.0
1970;368.0
1970;368.0
1971;368.0
1971;368.0
1971;368.0
1972;368.0
1972;368.0
1972;368.0
1973;368.0
1973;368.0
1973;368.0
1974;368.0
1974;368.0
1974;368.0
1975;368.0
1975;368.0
1975;368.0
1976;368.0
1976;368.0
1976;368.0
1977;368.0
1977;368.0
1977;368.0
1978;368.0
1978;368.0
1978;368.0
1979;368.0
1979;368.0
1979;368.0
1980;368.0
1980;368.0
1980;368.0
1981;368.0
1981;368.0
1981;368.0
1982;368.0
1982;368.0
1982;368.0
1983;368.0
1983;368.0
1983;368.0
1984;368.0
1984;368.0
1984;368.0
1985;368.0
1985;368.0
1985;368.0
1986;368.0
1986;368.0
1986;368.0
1987;368.0
1987;368.0
1987;368.0
1988;368.0
1988;368.0
1988;368.0
1989;368.0
1989;368.0
1989;368.0
1990;368.0
1990;368.0
1990;368.0
1991;368.0
1991;368.0
1991;368.0
1992;368.0
1992;368.0
1992;368.0
1993;368.0
1993;368.0
1993;368.0
1994;368.0
1994;368.0
1994;368.0
1995;368.0
1995;368.0
1995;368.0
1996;368.0
1996;368.0
1996;368.0
1997;368.0
1997;368.0
1997;368.0
1998;368.0
1998;368.0
1998;368.0
1999;368.0
1999;368.0
1999;368.0
2000;368.0
2000;368.0
2000;368.0
2001;368.0
2001;368.0
2001;368.0
2002;368.0
2002;368.0
2002;368.0
2003;368.0
2003;368.0
2003;368.0
2004;368.0
2004;368.0
2004;368.0
2005;368.0
2005;368.0
2005;368.0
2006;368.0
2006;368.0
2006;368.0
2007;368.0
2007;368.0
2007;368.0
2008;368.0
2008;368.0
2008;368.0
2009;368.0
2009;368.0
2009;368.0
2010;368.0
2010;368.0
2010;368.0
2011;368.0
2011;368.0
2011;368.0
2012;368.0
2012;368.0
2012;368.0
2013;368.0
2013;368.0
2013;368.0
2014;368.0
2014;368.0
2014;368.0
2015;368.0
2015;368.0
2015;368.0
2016;368.0
2016;368.0
2016;368.0
2017;368.0
2017;368.0
2017;368.0
2018;368.0
2018;368.0
2018;368.0
2019;368.0
2019;368.0
2019;368.0
2020;368.0
2020;368.0
2020;368.0
2021;368.0
2021;368.0
2021;368.0
2022;368.0
2022;368.0
2022;368.0
2023;368.0
2023;368.0
2023;368.0
2024;368.0
2024;368.0
2024;368.0
2025;368.0
2025;368.0
2025;368.0
2026;368.0
2026;368.0
2026;368.0
2027;368.0
2027;368.0
2027;368.0
2028;368.0
2028;368.0
2028;368.0
2029;368.0
2029;368.0
2029;368.0
2030;368.0
2030;368.0
2030;368.0
2031;368.0
2031;368.0
2031;368.0
2032;368.0
2032;368.0
2032;368.0
2033;368.0
2033;368.0
2033;368.0
2034;368.0
2034;368.0
2034;368.0
2035;368.0
2035;368.0
2035;368.0
2036;368.0
2036;368.0
2036;368.0
2037;368.0
2037;368.0
2037;368.0
2038;368.0
2038;368.0
2038;368.0
2039;368.0
2039;368.0
2039;368.0
2040;368.0
2040;368.0
2040;368.0
2041;368.0
2041;368.0
2041;368.0
2042;368.0
2042;368.0
2042;369.0
2043;369.0
2043;369.0
2043;369.0
2044;369.0
2044;369.0
2044;369.0
2045;369.0
2045;369.0
2045;369.0
2046;369.0
2046;369.0
2046;369.0
2047;369.0
2047;369.0
2047;369.0
2048;369.0
2048;369.0
2048;369.0
2049;369.0
2049;369.0
2049;369.0
2050;369.0
2050;369.0
2050;369.0
2051;369.0
2051;369.0
2051;369.0
2052;369.0
2052;369.0
2052;369.0
2053;369.0
2053;369.0
2053;369.0
2054;369.0
2054;369.0
2054;369.0
2055;369.0
2055;369.0
2055;369.0
2056;369.0
2056;369.0
2056;369.0
2057;369.0
2057;369.0
2057;369.0
2058;369.0
2058;370.0
2058;370.0
2059;370.0
2059;370.0
2059;370.0
2060;370.0
2060;370.0
2060;370.0
2061;370.0
2061;370.0
2061;370.0
2062;370.0
2062;370.0
2062;370.0
2063;370.0
2063;370.0
2063;370.0
2064;370.0
2064;370.0
2064;370.0
2065;370.0
2065;370.0
2065;370.0
2066;370.0
2066;370.0
2066;370.0
2067;370.0
2067;370.0
2067;370.0
2068;370.0
2068;370.0
2068;370.0
2069;370.0
2069;370.0
2069;370.0
2070;370.0
2070;370.0
2070;370.0
2071;370.0
2071;370.0
2071;370.0
2072;370.0
2072;370.0
2072;370.0
2073;370.0
2073;370.0
2073;370.0
2074;370.0
2074;370.0
2074;370.0
2075;370.0
2075;370.0
2075;370.0
2076;370.0
2076;370.0
2076;370.0
2077;370.0
2077;370.0
2077;370.0
2078;370.0
2078;370.0
2078;370.0
2079;370.0
2079;370.0
2079;370.0
2080;370.0
2080;370.0
2080;370.0
2081;370.0
2081;370.0
2081;370.0
2082;370.0
2082;370.0
2082;370.0
2083;370.0
2083;370.0
2083;370.0
2084;370.0
2084;370.0
2084;370.0
2085;370.0
2085;370.0
2085;370.0
2086;370.0
2086;370.0
2086;370.0
2087;370.0
2087;370.0
2087;370.0
2088;370.0
2088;370.0
2088;370.0
2089;370.0
2089;370.0
2089;370.0
2090;370.0
2090;370.0
2090;370.0
2091;370.0
2091;370.0
2091;370.0
2092;370.0
2092;370.0
2092;370.0
2093;370.0
2093;370.0
2093;370.0
2094;370.0
2094;370.0
2094;370.0
2095;370.0
2095;370.0
2095;370.0
2096;370.0
2096;370.0
2096;370.0
2097;370.0
2097;370.0
2097;370.0
2098;370.0
2098;370.0
2098;370.0
2099;370.0
2099;370.0
2099;370.0
2100;370.0
2100;370.0
2100;370.0
2101;370.0
2101;370.0
2101;370.0
2102;370.0
2102;370.0
2102;370.0
2103;370.0
2103;370.0
2103;370.0
2104;370.0
2104;370.0
2104;370.0
2105;370.0
2105;370.0
2105;370.0
2106;370.0
2106;370.0
2106;370.0
2107;370.0
2107;370.0
2107;370.0
2108;370.0
2108;370.0
2108;370.0
2109;370.0
2109;370.0
2109;370.0
2110;370.0
2110;370.0
2110;370.0
2111;370.0
2111;370.0
2111;370.0
2112;370.0
2112;370.0
2112;370.0
2113;370.0
2113;370.0
2113;370.0
2114;370.0
2114;370.0
2114;370.0
2115;370.0
2115;370.0
2115;370.0
2116;370.0
2116;370.0
2116;370.0
2117;370.0
2117;370.0
2117;370.0
2118;370.0
2118;370.0
2118;370.0
2119;371.0
2119;371.0
2119;371.0
2120;371.0
2120;371.0
2120;371.0
2121;371.0
2121;371.0
2121;371.0
2122;371.0
2122;371.0
2122;371.0
2123;371.0
2123;371.0
2123;371.0
2124;371.0
2124;371.0
2124;371.0
2125;371.0
2125;371.0
2125;371.0
2126;371.0
2126;371.0
2126;371.0
2127;371.0
2127;371.0
2127;371.0
2128;371.0
2128;371.0
2128;371.0
2129;371.0
2129;371.0
2129;371.0
2130;371.0
2130;371.0
2130;371.0
2131;371.0
2131;371.0
2131;371.0
2132;371.0
2132;371.0
2132;371.0
2133;371.0
2133;371.0
2133;371.0
2134;371.0
2134;371.0
2134;371.0
2135;371.0
2135;372.0
2135;372.0
2136;372.0
2136;372.0
2136;372.0
2137;372.0
2137;372.0
2137;372.0
2138;372.0
2138;372.0
2138;372.0
2139;372.0
2139;372.0
2139;372.0
2140;372.0
2140;372.0
2140;372.0
